frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,phi_score,pennation_score,boundary_score,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin,cluster_id
0,grid_scan,-14.6,-14.599999999999994,-181.38331190675473,11.321981267340895,981.3833103747207,314.2,399.999999233983,162.76099063367045,,,0.7095509954651359,0.18950437317784258,0.3935860058309038,1.0,0.686,0.7793103448275862,0.9998259701139901,1.0,1.0,0.4696517578704275,76.14925737490609,-14.1,-14.6,181.38331190675473,-14.5,400.0,75.0,a-14.50_x400_l75
0,grid_scan,-14.5,-14.5,-185.64306971682743,11.284806924111734,985.643073993489,314.2,400.0000021383308,162.74240346205585,,,0.7081184165614179,0.187683284457478,0.39296187683284456,1.0,0.682,0.7793103448275862,0.9964734217137249,1.0,1.0,0.46138944556631656,76.67245806502287,-14.0,-14.5,185.643073993489,-14.5,400.0,75.0,a-14.50_x400_l75
0,grid_scan,-14.4,-14.400000000000006,-189.96178820346628,11.24711803885333,989.9617841951186,314.2,399.99999799582616,162.72355901942666,,,0.7075898258522494,0.19230769230769232,0.39644970414201186,1.0,0.676,0.7793103448275862,0.9887548495460827,1.0,1.0,0.45316116196222045,77.2031348486654,-13.9,-14.4,189.96178820346628,-14.5,400.0,75.0,a-14.50_x400_l75
0,grid_scan,-14.3,-14.300000000000011,-194.34071225061967,11.20890374762805,994.3407140769087,314.2,400.0000009131445,162.704451873814,,,0.7070799252443914,0.19642857142857142,0.40476190476190477,1.0,0.672,0.7793103448275862,0.9765859743217522,1.0,1.0,0.4449679707181962,77.74144727674859,-13.8,-14.3,194.34071407690874,-14.25,400.0,80.0,a-14.25_x400_l80
0,grid_scan,-14.7,-14.699999999999989,-177.1812782725712,11.358651859318734,977.1812806728782,314.2,400.0000012001535,162.77932592965936,,,0.7055082355599319,0.17341040462427745,0.3872832369942196,1.0,0.692,0.7793103448275862,0.9989504574530294,1.0,1.0,0.4779470454825235,75.63337758673224,-14.2,-14.7,177.1812806728782,-14.75,400.0,75.0,a-14.75_x400_l75
0,grid_scan,-14.8,-14.800000000000011,-173.03578557506185,11.394829026017455,973.0357869331303,314.2,400.00000067903426,162.79741451300873,,,0.7051989760568615,0.16091954022988506,0.39655172413793105,1.0,0.696,0.7896551724137931,0.9940318926059765,1.0,1.0,0.48627428319941074,75.12466781812779,-14.3,-14.8,173.03578693313034,-14.75,400.0,75.0,a-14.75_x400_l75
0,grid_scan,-14.2,-14.199999999999989,-198.7811506176611,11.17015262906586,998.78114601179,314.2,399.9999976970645,162.68507631453292,,,0.7013567366565981,0.2012012012012012,0.40540540540540543,1.0,0.666,0.7034482758620689,0.9599421516783316,1.0,1.0,0.4368109464810871,78.28755953814292,-13.7,-14.2,198.7811506176611,-14.25,400.0,80.0,a-14.25_x400_l80
0,grid_scan,-14.9,-14.900000000000006,-168.94567417410371,11.430522887463091,968.9456723184256,314.2,399.99999907216096,162.81526144373154,,,0.7009887442691871,0.15669515669515668,0.3903133903133903,1.0,0.702,0.7896551724137931,0.9852952757235979,1.0,1.0,0.4946324541626388,74.62298128758368,-14.4,-14.9,168.94567417410371,-15.0,400.0,75.0,a-15.00_x400_l75
0,hough_peak,-15.0,-15.0,-164.90981394675345,11.465743306089166,964.9098132265202,314.2,399.9999996398834,162.83287165304458,229.0,0.7896551724137931,0.7002291197847402,0.1558073654390935,0.39943342776203966,1.0,0.706,0.7896551724137931,0.9729983662138236,1.0,1.0,0.5030205651248325,74.12817519041893,-14.5,-15.0,164.90981394675345,-15.0,400.0,75.0,a-15.00_x400_l75
0,grid_scan,-15.1,-15.099999999999994,-160.9271133905553,11.50049980729328,960.9271084024944,314.2,399.99999750596953,162.85024990364664,,,0.6978531820352856,0.16573033707865167,0.398876404494382,1.0,0.712,0.7896551724137931,0.95742449041704,1.0,1.0,0.5114376286609278,73.64011058644749,-14.6,-15.1,160.9271133905553,-15.0,400.0,75.0,a-15.00_x400_l75
0,grid_scan,-14.1,-14.099999999999994,-203.28442634630971,11.13085313715662,1003.2844221147752,314.2,399.99999788423276,162.6654265685783,,,0.6933961352474206,0.1903323262839879,0.40181268882175225,1.0,0.662,0.7034482758620689,0.9388633676488932,1.0,1.0,0.4286911955649529,78.84164051147651,-13.6,-14.1,203.28442634630971,-14.0,400.0,80.0,a-14.00_x400_l80
0,grid_scan,-15.2,-15.199999999999989,-156.99649978533031,11.534801752562636,956.9964961330229,314.2,399.9999981738463,162.86740087628132,,,0.6903145815295021,0.15363128491620112,0.39385474860335196,1.0,0.716,0.7896551724137931,0.9388755704019358,1.0,1.0,0.5198826934168115,73.15865223104878,-14.7,-15.2,156.99649978533031,-15.25,400.0,75.0,a-15.25_x400_l75
0,grid_scan,-14.0,-14.0,-207.8519105577918,11.090993306306636,1007.8519142722621,314.2,400.00000185723513,162.64549665315332,,,0.6888252643443772,0.2073170731707317,0.39939024390243905,1.0,0.656,0.7034482758620689,0.9134579900082341,1.0,1.0,0.4206098307618609,79.40386400989824,-13.5,-14.0,207.8519142722621,-14.0,400.0,80.0,a-14.00_x400_l80
0,grid_scan,-15.3,-15.300000000000011,-153.11693739098243,11.568658180664109,953.1169347228378,314.19999999999993,399.99999866592765,162.88432909033202,,,0.6822045119419706,0.14958448753462603,0.39058171745152354,1.0,0.722,0.7379310344827587,0.9176655291453445,1.0,1.0,0.5283548064038499,72.68366849254681,-14.8,-15.3,153.11693739098243,-15.25,400.0,75.0,a-15.25_x400_l75
